Genome	C04M3AN_ss Relative Abundance (%)	C04M3CO_ss Relative Abundance (%)	C04M3CR_ss Relative Abundance (%)	C04M3DR_ss Relative Abundance (%)	C04M3DT_ss Relative Abundance (%)	C04M3F1_ss Relative Abundance (%)	C04M3F2_ss Relative Abundance (%)	C04M3F3_ss Relative Abundance (%)	C04M3HR_ss Relative Abundance (%)	C04M3HT_ss Relative Abundance (%)	C04M3OP_ss Relative Abundance (%)	C13F5AN_ss Relative Abundance (%)	C13F5CO_ss Relative Abundance (%)	C13F5CR_ss Relative Abundance (%)	C13F5DR_ss Relative Abundance (%)	C13F5DT_ss Relative Abundance (%)	C13F5F1_ss Relative Abundance (%)	C13F5F2_ss Relative Abundance (%)	C13F5F3_ss Relative Abundance (%)	C13F5HR_ss Relative Abundance (%)	C13F5HT_ss Relative Abundance (%)	C13F5OP_ss Relative Abundance (%)
MGBC157433	0.000046037534	0.00021602462	0.0001801538	0.00005482271	0.00002102152	0.000116847885	0.000053795262	0	0.00013290599	0.00013758487	0.00007395249	0.00002882829	0.00015942809	0.00003109089	0.000058728405	0.000007000598	0.00015267287	0.000033805118	0.00000681905	0.00008253709	0.000030119778	0.00012504547
MGBC157434	0.005641841	0.022696203	0.016963834	0.013742504	0.00580549	0.02228181	0.025222635	0.0035081762	0.021742404	0.024094969	0.01262164	0.007249763	0.01330953	0.011955144	0.010802548	0.003795983	0.014841885	0.00833338	0.0018079533	0.011010036	0.008024978	0.018224122
MGBC157594	0.0010652019	0.007142445	0.005092233	0.00454185	0.002135304	0.002761308	0.005210984	0.0002619883	0.004251997	0.0031488822	0.0013688032	0.002729981	0.007044589	0.004032997	0.0035887577	0.0015277016	0.0066471607	0.0048461505	0.0011121911	0.0052793995	0.0021091811	0.008722947
MGBC157705	0.000014343958	0.00015921492	0.00011811069	0.000031952466	0.00005792336	0.000016926964	0.00005751643	0.000014244495	0.00008285617	0	0.00007764951	0.0001977849	0.0006161515	0.00015240701	0.000078315716	0.00017004504	0.0003470297	0.0003827915	0.00012747708	0.0010328545	0.0004222063	0.00032568292
MGBC157731	0.00044266827	0.004970631	0.0059958403	0.0019828437	0.00050661457	0.0026665211	0.004014564	0.00009050364	0.009656989	0.0011659279	0.0019321911	0.0003295534	0.0009243886	0.00031636257	0.00071859144	0.0001750787	0.0006287627	0.00036236644	0.00010273249	0.00063524913	0.00044339654	0.0015045721
MGBC157735	0.0014295727	0.0018572226	0.002258724	0.0012013643	0.0016413451	0.0007784759	0.0011666296	0.0012161117	0.0016835412	0.0026793	0.0014466739	0.003068706	0.002222519	0.0020459346	0.0019418792	0.0025255817	0.0033923825	0.0049681575	0.0019805948	0.0031945636	0.0012178911	0.0013677694
MGBC157936	0.0077956524	0.0016161477	0.0033615038	0.0056913528	0.0054720007	0.0030563802	0.0026035649	0.009063132	0.0032458226	0.002034222	0.0039017072	0.004028849	0.0008144586	0.003276007	0.0042747296	0.0054641073	0.0020518037	0.0019642494	0.005289477	0.0024978449	0.0038811087	0.002003844
MGBC158032	0.07440152	0.024986712	0.03822749	0.031247487	0.060394794	0.02297485	0.020817703	0.057816204	0.043116905	0.027920486	0.027781706	0.008011177	0.00245973	0.0067135245	0.0047329683	0.008852935	0.0034935016	0.004398665	0.0133353	0.03742446	0.024702795	0.00954138
MGBC158044	0.00067035644	0.0037989423	0.005705467	0.0008468926	0.005152387	0.0003734393	0.0012744446	0.0007503554	0.0025268788	0.0014407396	0.0014792816	0.014186916	0.0029600332	0.0018986139	0.0066786567	0.0034024555	0.010696339	0.01421653	0.0076528005	0.0028433367	0.0014340908	0.0006085777
MGBC158299	0.0035979045	0.0014128283	0.0012344134	0.0022989658	0.0028126398	0.0014985525	0.0011988009	0.0031660607	0.002361724	0.0017428509	0.0035571393	0.0060265344	0.0029418136	0.007111403	0.00621295	0.008635394	0.0033500767	0.002542469	0.007123638	0.0045409473	0.0058939955	0.0038439326
MGBC158372	0.000016122742	0.00008954609	0.00007200513	0.000027485867	0.000049268216	0.00013583575	0.000013834621	0.00003992062	0.00013640162	0.00004824774	0.000109617235	0.00002271581	0.000017812756	0.000023632158	0.00005288707	0.000007355009	0.00011136233	0.000085252774	0.0000143285415	0.0000071474683	0.000005326844	0.0000590048
MGBC158472	0.0000239959	0.000029926676	0.000028416714	0.000035536184	0	0.000014593376	0.00001439132	0.000012035104	0.00008981921	0.00006818169	0.000093683084	0.00006761707	0.00036339072	0.00024245637	0.00019868238	0.000021967018	0.00023356454	0.00008856332	0.000010770476	0.00005870364	0.00008285673	0.000027064209
MGBC158517	0.0029623332	0.024431804	0.01195946	0.0142938085	0.0037964315	0.011200073	0.010811157	0.00087564223	0.030159691	0.019510398	0.010829122	0.0027280855	0.006339436	0.0049867025	0.011957839	0.003466734	0.005199144	0.004202405	0.0011114992	0.0016070107	0.0019239984	0.01058433
MGBC158728	0.001272368	0.0052710017	0.0051173083	0.0022478711	0.0015772715	0.005642605	0.0042320453	0.00061612146	0.003033031	0.003987611	0.0023409766	0.0019626794	0.0074076126	0.0048542595	0.00428155	0.0018131719	0.007826908	0.0065599545	0.000840777	0.0035265211	0.0023979794	0.002825133
MGBC158835	0.0012847319	0.0094400905	0.0065544653	0.0029370114	0.0020612287	0.00773221	0.005803168	0.00084254553	0.0067898384	0.007363346	0.0045630913	0.0014691132	0.0066055427	0.003499665	0.0047480585	0.0012206279	0.0070294924	0.0034856119	0.00033852653	0.002102178	0.0014053753	0.0026718127
MGBC159243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MGBC159247	0.004696684	0.035898756	0.03319329	0.014450333	0.00789208	0.022815136	0.025369799	0.0032339292	0.022788664	0.020600429	0.02085796	0.006792493	0.021867607	0.009141511	0.0135173	0.0037233601	0.015169507	0.0098632965	0.002038018	0.011044538	0.006484323	0.018152175
MGBC159253	0.008191603	0.022883806	0.020808352	0.020640956	0.0066228174	0.02418527	0.037919782	0.0037742753	0.015200695	0.013127429	0.0076084556	0.008864688	0.03445846	0.014160686	0.008083859	0.004725601	0.021826595	0.016347466	0.0019061595	0.01975352	0.008435898	0.021013629
MGBC159360	0.004904885	0.004811626	0.008095028	0.0051565487	0.005074527	0.002638169	0.004277494	0.0033833834	0.0062146154	0.0080243	0.0037978832	0.009389339	0.0089532565	0.008860118	0.004600464	0.0071250657	0.009494165	0.017308913	0.005204277	0.013788152	0.0055746846	0.004541427
MGBC159655	0.8779928	0.102100775	0.23785032	1.1125072	2.5700557	0.23277901	0.16598621	0.6703134	0.47804728	0.1370698	0.006222301	0.004145401	0.004922559	0.006844432	0.013892643	0.7398475	0.0073000253	0.043662343	0.5599005	1.0262063	2.973819	0.019571677
MGBC159717	0.0061906497	0.001554376	0.0028135406	0.0034522498	0.005177207	0.0027698744	0.0021823086	0.008295579	0.0029237093	0.0011103972	0.0032825859	0.005277787	0.0013169339	0.0048344634	0.0047192094	0.00622312	0.0028416344	0.0037085796	0.009545117	0.0027511297	0.0039999974	0.0034251974
MGBC159740	0.00027305487	0.0017957833	0.0064410404	0.00020276832	0.0014859845	0.00021473927	0.00028004838	0.00031799774	0.006909386	0.0011379386	0.00018900093	0.0015117137	0.00029615045	0.00009845835	0.00024161297	0.00013032365	0.0014607726	0.0009883586	0.00012623832	0.002072034	0.00043159863	0.00017959643
MGBC159744	0.009614008	0.013325804	0.016052213	0.020632269	0.011040841	0.014455964	0.020351155	0.005943699	0.02432266	0.043774802	0.009943446	0.04273436	0.03395323	0.026122194	0.01181985	0.014150895	0.12858139	0.035159472	0.034685396	0.012869324	0.068423964	0.05320145
MGBC159761	0.0019125858	0.007267384	0.0062137474	0.012468064	0.0029723074	0.009809707	0.015090477	0.0012100361	0.007431264	0.0043770373	0.005324183	0.004762919	0.015286191	0.0040697055	0.010584515	0.0026048888	0.011561516	0.009202035	0.002413772	0.0057359086	0.0040511326	0.0073667783
MGBC159851	0.0009546682	0.0020790824	0.0022875613	0.0017826618	0.0030394008	0.0014743079	0.001630265	0.0014162636	0.0037290913	0.0024730025	0.0032090137	0.00033184132	0.00021345665	0.00016803268	0.00040642585	0.00026041045	0.0006740831	0.00014810034	0.000031420466	0.0002596809	0.00027233476	0.00090387405
MGBC159923	0.00086698664	0.0060831117	0.004181753	0.0029240772	0.0011533813	0.002115464	0.0021393928	0.00023518827	0.003909355	0.004915697	0.006269516	0.0014037945	0.0037777792	0.0020914061	0.0040282253	0.00067737274	0.005252511	0.0025959744	0.00076827	0.002001128	0.0028800473	0.0037660897
MGBC159935	0	0	0	0	0	0	0.000011151732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MGBC159986	0.0033137535	0.00092774583	0.0016954989	0.0020647163	0.0024911067	0.0012573142	0.0015590586	0.0031856985	0.0009610563	0.00078427384	0.0019004153	0.0071499157	0.003343873	0.009220009	0.008193377	0.01258716	0.0039351233	0.004083471	0.00877951	0.0042531732	0.0063237417	0.0013713443
MGBC159988	0.0012646077	0.006354847	0.005514604	0.005837787	0.0018371346	0.0058731833	0.008381937	0.000901788	0.0061492845	0.008234139	0.0037245194	0.001260482	0.0028816068	0.0018389313	0.0038454365	0.0009643692	0.0029207226	0.0013268474	0.00032010017	0.0016269281	0.00091190584	0.005471332
MGBC159997	0.0015831011	0.00041643786	0.0007638534	0.0007881294	0.0011879482	0.000746843	0.00058805454	0.0014918188	0.0006739998	0.00059290935	0.00087057083	0.00032520643	0.0001671449	0.00030459045	0.00028618696	0.0003445914	0.00009798924	0.00019842024	0.0003872344	0.00019265099	0.0006266452	0.00047385783
MGBC160000	0.0038794456	0.019566182	0.015637588	0.01928161	0.006796279	0.02211076	0.028403226	0.002627928	0.016433256	0.0155328	0.011533082	0.0046520475	0.012487755	0.0056042015	0.009850991	0.0022882752	0.014350211	0.008380485	0.0012392378	0.0077845952	0.0054569305	0.020197427
MGBC160006	0.0044295373	0.00060680066	0.0016955396	0.0026451666	0.003778643	0.0017869528	0.0013442936	0.0055533755	0.0023229348	0.001156119	0.001892245	0.0065117567	0.002130469	0.00763163	0.008113622	0.010634215	0.0040783645	0.004576168	0.010093548	0.003571927	0.0063360822	0.0029661995
MGBC160019	0.00058039284	0.0007373981	0.0009793326	0.00076689944	0.00055870716	0.00036855746	0.0005048417	0.0005554211	0.0012242978	0.0012506031	0.000456985	0.0014499732	0.0012737815	0.0010805544	0.0004942313	0.0008476717	0.0014859793	0.0024823186	0.0008319057	0.002011482	0.0006611453	0.00033469923
MGBC160026	0	0.00003816053	0.000071841176	0	0.00004875422	0	0.000019573734	0.000015932521	0.000018559733	0.000019204566	0.000054540167	0	0.000052940184	0.000015677602	0	0.000014637967	0.00010527012	0.000019562305	0	0	0.000031489617	0.000017135424
MGBC160027	0.0009637554	0.0040936656	0.0068162675	0.003655454	0.002355717	0.0024315636	0.003665361	0.000490792	0.004058449	0.0055621574	0.0028349333	0.002410566	0.005680536	0.0030661025	0.007747955	0.0011333133	0.004650038	0.0034697	0.0007470354	0.002469103	0.0020029806	0.0025120988
MGBC160207	0.0009710007	0.008249575	0.004442641	0.0032042295	0.0015888421	0.004316341	0.004542002	0.0005709572	0.010202191	0.006836579	0.0025089507	0.00073698384	0.002347554	0.002764968	0.0028292923	0.0011195855	0.0019959516	0.0013817298	0.00041910255	0.0035824366	0.004052444	0.011078152
MGBC160570	0.00019486192	0.00018530809	0.00026452792	0.00022215016	0.000198299	0.00008957846	0.000109987915	0.000119436285	0.00051645655	0.0003221783	0.00010249814	0.0003643649	0.00042702604	0.0001465633	0.00009868483	0.0004757488	0.00029609114	0.0008982408	0.0002540999	0.00027979625	0.00017320132	0.000016870823
MGBC160573	0.00025460048	0.00033713778	0.00018301468	0.0003578896	0.00013870728	0.000109275876	0.00012904483	0.000133577	0.00034899943	0.00036510796	0.00028410542	0.00030875465	0.00017389737	0.00017124615	0.00013164109	0.00009659652	0.0003017259	0.0004295704	0.00011452274	0.0010368186	0.00035415264	0.0003373116
MGBC160578	0.00025007987	0.0008001078	0.0007753419	0.00075713237	0.00020268894	0.00061051076	0.0011048258	0.00012431153	0.0006385209	0.00035517314	0.0003749534	0.0002714885	0.0007087835	0.00042004464	0.0003435223	0.00026288262	0.0008428976	0.00037489878	0.00008227345	0.00048296296	0.00027166097	0.0008914301
MGBC160833	0	0	0.00042264903	0.000046089634	0.0001891239	0	0.00004947562	0.000021567836	0.0007048354	0.00017680254	0.000030703482	0.00047579856	0.00048199084	0.00047429776	0.00013302542	0.00042747	0.00075798825	0.0008311446	0.00018324435	0.0007316273	0.00018236063	0.00012115361
MGBC161056	0.0057418896	0.023151448	0.01948895	0.014176727	0.0066789356	0.025702836	0.023029728	0.0038698884	0.022517538	0.026799485	0.013752286	0.007158678	0.017840909	0.013359697	0.012551832	0.0039255368	0.013693392	0.0075724595	0.0020384414	0.010358765	0.008716106	0.01618824
MGBC161115	0.0023898545	0.015713125	0.009404712	0.0072571607	0.0028475332	0.006159787	0.009158042	0.00074041245	0.009306309	0.007769267	0.0031940127	0.0044805463	0.00878535	0.0049238373	0.0052748607	0.001924137	0.0097505115	0.0064931	0.0009567539	0.006198054	0.0037381286	0.009166764
MGBC161128	0	0.0000015965653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MGBC161175	0.016745752	0.0043574236	0.0072688777	0.010054699	0.0116274115	0.0074196337	0.006356571	0.022082327	0.0059425924	0.0051162476	0.007461036	0.0065192846	0.0013774126	0.0047850003	0.0057506654	0.00694308	0.0025098254	0.0028486205	0.006721948	0.004159663	0.0064873816	0.0037150444
MGBC161191	0.00047240144	0.0009139208	0.0009628837	0.0010773797	0.0012812815	0.0011054367	0.0012700694	0.0003318355	0.0010552985	0.0012303594	0.0010096991	0.00006304775	0.000146447	0.00018812304	0.00029121953	0.00004845945	0.0003068655	0.000056314464	0.000059926966	0.000011291249	0.000054314383	0.0004977657
MGBC161213	0.004080741	0.025562996	0.017150724	0.012483689	0.0060161357	0.015956622	0.018308802	0.0029246102	0.024202151	0.022377852	0.013463379	0.0056519504	0.010464367	0.008848346	0.011734317	0.0037390452	0.014745057	0.010081186	0.0026323982	0.008105588	0.0063228346	0.013021816
MGBC161217	0.008180872	0.38234174	0.117963076	0.04416747	0.020465376	0.016456526	0.019769106	0.0038626208	0.16330074	0.05097733	0.08729417	0.0009821912	0.0016830289	0.0013358663	0.008405806	0.0008782679	0.0026636184	0.0017012862	0.00033285402	0.00075921114	0.0011711871	0.000927909
MGBC161412	0.037474383	0.084458925	0.14627792	0.06865653	0.07855354	0.113490775	0.13554026	0.05382424	0.22091007	0.13211142	0.11092526	0.03569529	0.2129007	0.20849216	0.20529453	0.07388014	0.28181815	0.24988225	0.07916258	0.07994015	0.04896565	0.29208001
MGBC161418	0.078238435	0.045040436	0.09723217	0.08381367	0.07931691	0.02748875	0.037319455	0.026014084	0.10743101	0.045118306	0.07000318	0.06159517	0.07175361	0.07241797	0.05846109	0.042659376	0.045900743	0.04899215	0.067743026	0.06673652	0.05276324	0.013176529
MGBC161419	0.0010812946	0.0045320736	0.004223515	0.0035370917	0.0017205963	0.0044755368	0.004750794	0.00073308835	0.0049153543	0.0041899774	0.008108285	0.0041142525	0.0068295524	0.0030877318	0.0065301284	0.0015557476	0.008583388	0.0059595024	0.001000044	0.009692956	0.0062618246	0.008583827
MGBC161554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MGBC161555	0.000097280106	0.00040772426	0	0.00012462436	0.00009961548	0.000117630865	0.000029795081	0.00010905512	0.00002825157	0	0.00005547052	0.00016057334	0.00008094515	0	0.000053406813	0.0006741009	0	0.0001173241	0.00002170403	0.000023882127	0.0000239667	0.000013680154
MGBC161558	0.003628539	0.0012643095	0.0015856625	0.0020819616	0.002706755	0.0015762389	0.001449265	0.0036362656	0.0014217672	0.0012387485	0.0026024976	0.0039542587	0.0019091038	0.0056806398	0.004293929	0.0063580466	0.0025461684	0.0023395119	0.005293179	0.0029220227	0.003519846	0.0013493545
MGBC161572	0.0009976954	0.00023460366	0.0004394112	0.00049930037	0.00093234214	0.00040100978	0.00025969668	0.0010334163	0.00037583715	0.00046100502	0.0005629097	0.0005594255	0.00034133455	0.00050996663	0.00034741682	0.0004883762	0.0003546711	0.00026922248	0.0010698296	0.0004221069	0.0009075995	0.0006482992
MGBC161624	0.011819896	0.05129188	0.0413723	0.038844842	0.015669955	0.04681152	0.056693234	0.010268944	0.045974426	0.062197443	0.032327965	0.01755053	0.035701834	0.032006577	0.031759325	0.015699055	0.036091577	0.023529127	0.008666314	0.025120826	0.020636683	0.04410715
MGBC161649	0.00003885657	0.00020870616	0.0003286738	0.00009600325	0.00012633612	0.000050180053	0.0002737858	0	0.00017914857	0.000067071276	0.00006395438	0.00010570155	0.0002422307	0.0002847731	0.00004607865	0.00011560383	0.000072491515	0.00025405674	0.00011177174	0.0011156161	0.0003065338	0.00037485844
MGBC161672	0.011857462	0.019984191	0.075294524	0.09643151	0.040421467	0.054699145	0.109040335	0.0052780546	0.00869775	0.009257957	0.009438566	0.0023392544	0.008607377	0.0074532893	0.005410605	0.0014455445	0.0054045715	0.0033751237	0.0012923939	0.0037528998	0.0027398139	0.003031469
MGBC161676	0.00050525315	0.0037076361	0.0032068668	0.0014829505	0.0008011503	0.0029576602	0.0032574441	0.000056376368	0.001706687	0.0021128822	0.0005645267	0.0068505495	0.0034420686	0.001388956	0.0032293517	0.0008122443	0.013088701	0.008213816	0.00043216816	0.00367188	0.0011778364	0.0026119766
MGBC161736	0.00020184244	0.0012508516	0.00095267827	0.00006392855	0.00018144584	0.00022714006	0.00023535179	0.00024280573	0.0004471926	0.0010756357	0.0037326694	0.00016571207	0.00041944557	0.000055334225	0.00014117078	0.00004707239	0.00035197442	0.000049866067	0	0.000106935906	0	0.0010294223
MGBC161747	0.034035634	0.21287492	0.15505096	0.12576512	0.08218098	0.050534166	0.04857995	0.010516039	0.10415672	0.038819257	0.25075477	0.013805395	0.1417108	0.109071545	0.027911417	0.032590177	0.05546438	0.022969304	0.012772633	0.03867016	0.046596713	0.04524141
MGBC161755	0.020341761	0.23706101	0.09192419	0.039376926	0.019667989	0.036124967	0.048531625	0.002299075	0.050504737	0.034269705	0.054608483	0.123336315	0.12532368	0.045401603	0.08471621	0.018487027	0.2886137	0.13964838	0.013376701	0.1348255	0.0840789	0.25058067
MGBC161823	0.0093451245	0.06345796	0.07761118	0.044335935	0.009557433	0.019949207	0.023537561	0.0030832211	0.038119253	0.041036803	0.082320094	0.007642533	0.027852561	0.013129973	0.016862141	0.0048310063	0.02149952	0.013894914	0.0027212452	0.0134408735	0.005503882	0.007394189
MGBC161919	0.0040553003	0.0013063265	0.0017293376	0.002312311	0.0029204541	0.0015089228	0.0017284786	0.004474492	0.0012448473	0.0017145039	0.0030774241	0.0008769474	0.00033009917	0.0010913749	0.00067363196	0.0007846172	0.00035857136	0.00026416354	0.00052931166	0.0005437173	0.0009737685	0.0010656079
MGBC162018	0.11724139	0.12821859	0.1618554	0.21094848	0.0378508	0.07850156	0.46184337	0.1915515	0.06862167	0.10496866	0.029201167	0.29879922	2.1775331	2.722343	0.42624226	1.6933682	2.7917347	5.6131983	0.33016822	0.06879863	0.44634297	0.080076225
MGBC162037	0.012926163	0.2256059	0.23925221	0.12059424	0.031479593	0.101259634	0.13438076	0.00647044	0.12032883	0.06272662	0.12398235	0.028427849	0.07023132	0.03093459	0.054368965	0.0101270685	0.058690958	0.01990381	0.0033632244	0.045313213	0.03459904	0.066706546
MGBC162040	0.016366048	0.06316492	0.10224599	0.026551563	0.017812315	0.07883511	0.078967005	0.0050420156	0.14038242	0.09218349	1.1340884	1.2577928	6.2596154	1.4850577	0.8247725	0.48993683	1.9902413	0.8984944	0.0056317174	2.0080423	1.6592193	1.6042484
MGBC162081	0.0020689364	0.0068975533	0.0064831027	0.0104382755	0.0021642148	0.007346419	0.00878854	0.0009058902	0.011760069	0.013872374	0.0026401128	0.0018364533	0.0031582387	0.0024588914	0.0024614267	0.00065473653	0.0047823726	0.0022392187	0.00055974856	0.0027901381	0.0017713642	0.011659654
MGBC162092	0.0018938719	0.012004581	0.008512769	0.009576905	0.0046128454	0.012257824	0.013407836	0.0012499623	0.006428943	0.008837985	0.0057058046	0.0033744252	0.011041201	0.005068685	0.0063961865	0.0012377058	0.0076608188	0.0056989137	0.0010773108	0.004402344	0.003049031	0.0067126644
MGBC162097	0.00061660813	0.0020717983	0.0015609892	0.0017966438	0.0006726533	0.0017046115	0.0015009533	0.00012966618	0.002094986	0.0013777536	0.0023464023	0.0022726806	0.0026638373	0.0011785921	0.0034448083	0.0014856163	0.007464141	0.005999678	0.0014204807	0.0060849986	0.0018507765	0.0023062807
MGBC162151	0.050606057	0.20501168	0.23814902	0.2373133	0.1276542	0.048976712	0.088447966	0.0077720983	0.15012777	0.04739857	0.008939009	0.0020152899	0.0100171305	0.004308121	0.0068351105	0.0011591971	0.005102916	0.0029030957	0.00091515866	0.002987529	0.0014745821	0.005935142
MGBC162170	0.00054173893	0.1365609	0.058017783	0.0011693344	0.0010161316	0.0025317757	0.0013331806	0.00024157742	0.20294185	0.0033387905	0.010868259	0.0012159059	0.036558606	0.019451352	0.0010472629	0.00043145355	0.00072283053	0.00079904223	0.00026016842	0.06429388	0.009367376	0.15666018
MGBC162266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MGBC162267	0.06833305	0.020837199	0.030361393	0.03810812	0.053703025	0.030559765	0.029484559	0.07229383	0.016402716	0.016529962	0.028027916	0.000031781325	0.00003154961	0.000044084503	0.000051690462	0.000054188153	0.00022241249	0.00010270122	0.00006205988	0.00007039985	0.000080657795	0.00010673061
